n,t_mean,t_stdev,t_Q0,t_Q1,t_Q2,t_Q3,t_Q4
1,3.12326e+10,9.56283e+09,2.75966e+10,2.78978e+10,2.80365e+10,2.83623e+10,6.72299e+10
