n,t_mean,t_stdev,t_Q0,t_Q1,t_Q2,t_Q3,t_Q4
1,1.67165e+09,1.2677e+09,1.15444e+09,1.31182e+09,1.41492e+09,1.60325e+09,8.54654e+09
